idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idmun,NombreMunicipio,idpersona,idsexo,Des_sexo,edad
2,La Paz,6,Larecaja,2,Guanay,1862279,1,Masculino,35
2,La Paz,8,Ingavi,1,Viacha,751528,2,Femenino,91
2,La Paz,8,Ingavi,1,Viacha,769576,2,Femenino,83
2,La Paz,8,Ingavi,1,Viacha,779890,2,Femenino,87
2,La Paz,8,Ingavi,1,Viacha,828897,1,Masculino,42
2,La Paz,8,Ingavi,1,Viacha,1048001,1,Masculino,77
2,La Paz,11,Sud Yungas,1,Chulumani,109879,1,Masculino,33
2,La Paz,11,Sud Yungas,1,Chulumani,779072,1,Masculino,71
2,La Paz,11,Sud Yungas,2,Irupana,111501,1,Masculino,23
2,La Paz,11,Sud Yungas,2,Irupana,798506,2,Femenino,78
2,La Paz,11,Sud Yungas,2,Irupana,1148048,2,Femenino,36
2,La Paz,11,Sud Yungas,2,Irupana,2043200,2,Femenino,36
2,La Paz,11,Sud Yungas,2,Irupana,2055168,1,Masculino,31
2,La Paz,11,Sud Yungas,2,Irupana,2084405,2,Femenino,48
2,La Paz,11,Sud Yungas,2,Irupana,2139389,1,Masculino,27
2,La Paz,11,Sud Yungas,2,Irupana,2890063,2,Femenino,40
2,La Paz,3,Pacajes,3,Calacoto,2254973,1,Masculino,24
2,La Paz,6,Larecaja,8,Teoponte,148969,1,Masculino,30
2,La Paz,6,Larecaja,8,Teoponte,826343,2,Femenino,57
2,La Paz,6,Larecaja,8,Teoponte,830837,1,Masculino,45
2,La Paz,6,Larecaja,8,Teoponte,1821903,2,Femenino,35
2,La Paz,6,Larecaja,8,Teoponte,2164836,1,Masculino,27
2,La Paz,6,Larecaja,8,Teoponte,2204462,1,Masculino,37
2,La Paz,6,Larecaja,8,Teoponte,2211178,2,Femenino,34
2,La Paz,6,Larecaja,8,Teoponte,2219009,1,Masculino,28
2,La Paz,6,Larecaja,8,Teoponte,2303766,1,Masculino,28
2,La Paz,6,Larecaja,8,Teoponte,2304970,1,Masculino,48
2,La Paz,6,Larecaja,8,Teoponte,2878292,2,Femenino,27
2,La Paz,11,Sud Yungas,3,Yanacachi,1147280,1,Masculino,31
2,La Paz,11,Sud Yungas,3,Yanacachi,1154275,1,Masculino,55
2,La Paz,11,Sud Yungas,3,Yanacachi,2313651,1,Masculino,36
2,La Paz,11,Sud Yungas,3,Yanacachi,2848233,1,Masculino,26
2,La Paz,2,Omasuyos,6,Huatajata,1075319,1,Masculino,94
2,La Paz,2,Omasuyos,6,Huatajata,2658409,2,Femenino,31
2,La Paz,6,Larecaja,3,Tacacoma,833573,2,Femenino,35
2,La Paz,6,Larecaja,6,Tipuani,121840,2,Femenino,24
2,La Paz,6,Larecaja,6,Tipuani,828694,2,Femenino,75
2,La Paz,6,Larecaja,6,Tipuani,1792970,2,Femenino,52
2,La Paz,6,Larecaja,6,Tipuani,1797096,2,Femenino,82
2,La Paz,6,Larecaja,6,Tipuani,2211182,1,Masculino,55
2,La Paz,6,Larecaja,6,Tipuani,2249289,1,Masculino,25
2,La Paz,6,Larecaja,6,Tipuani,2627575,1,Masculino,58
2,La Paz,6,Larecaja,6,Tipuani,2639558,1,Masculino,57
2,La Paz,6,Larecaja,6,Tipuani,8667946,2,Femenino,27
2,La Paz,6,Larecaja,6,Tipuani,10458436,1,Masculino,36
2,La Paz,6,Larecaja,6,Tipuani,2879078,2,Femenino,24
2,La Paz,6,Larecaja,6,Tipuani,10458553,2,Femenino,57
2,La Paz,6,Larecaja,6,Tipuani,10957968,2,Femenino,28
2,La Paz,6,Larecaja,6,Tipuani,172112,1,Masculino,59
2,La Paz,6,Larecaja,2,Guanay,1823539,1,Masculino,34
2,La Paz,6,Larecaja,2,Guanay,1858899,1,Masculino,38
2,La Paz,6,Larecaja,2,Guanay,2230051,1,Masculino,25
2,La Paz,6,Larecaja,2,Guanay,2232442,1,Masculino,27
2,La Paz,6,Larecaja,2,Guanay,2302148,2,Femenino,31
2,La Paz,6,Larecaja,2,Guanay,2305174,1,Masculino,28
2,La Paz,6,Larecaja,2,Guanay,2350598,2,Femenino,37
2,La Paz,6,Larecaja,2,Guanay,2876005,1,Masculino,27
2,La Paz,6,Larecaja,2,Guanay,10871482,1,Masculino,26
2,La Paz,6,Larecaja,1,Sorata,1857064,1,Masculino,74
2,La Paz,6,Larecaja,1,Sorata,1605290,1,Masculino,55
2,La Paz,6,Larecaja,2,Guanay,123912,1,Masculino,26
2,La Paz,6,Larecaja,2,Guanay,128477,1,Masculino,52
2,La Paz,6,Larecaja,2,Guanay,823078,1,Masculino,54
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,746820,1,Masculino,39
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,766558,2,Femenino,90
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,1803497,2,Femenino,48
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,1804116,1,Masculino,37
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,1824490,2,Femenino,40
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,2304387,2,Femenino,26
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,2310322,1,Masculino,24
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,2331596,2,Femenino,26
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,11989045,2,Femenino,48
2,La Paz,8,Ingavi,7,Taraco,10219879,2,Femenino,24
2,La Paz,9,Loayza,5,Cairoma,232526,1,Masculino,23
2,La Paz,9,Loayza,5,Cairoma,683879,1,Masculino,43
2,La Paz,9,Loayza,5,Cairoma,10928306,1,Masculino,50
2,La Paz,10,Inquisivi,1,Inquisivi,1954964,2,Femenino,45
2,La Paz,10,Inquisivi,1,Inquisivi,1957803,1,Masculino,85
2,La Paz,10,Inquisivi,1,Inquisivi,2149114,1,Masculino,52
2,La Paz,10,Inquisivi,1,Inquisivi,2782096,1,Masculino,36
2,La Paz,10,Inquisivi,1,Inquisivi,2849448,1,Masculino,28
2,La Paz,10,Inquisivi,1,Inquisivi,1435257,1,Masculino,42
2,La Paz,10,Inquisivi,1,Inquisivi,1506018,1,Masculino,83
2,La Paz,10,Inquisivi,1,Inquisivi,1790012,2,Femenino,56
2,La Paz,10,Inquisivi,1,Inquisivi,1819074,1,Masculino,88
2,La Paz,10,Inquisivi,1,Inquisivi,1829705,2,Femenino,100
2,La Paz,10,Inquisivi,1,Inquisivi,11965832,1,Masculino,29
2,La Paz,6,Larecaja,7,Mapiri,1827966,2,Femenino,57
2,La Paz,6,Larecaja,7,Mapiri,1954831,1,Masculino,54
2,La Paz,6,Larecaja,7,Mapiri,2053968,1,Masculino,54
2,La Paz,6,Larecaja,7,Mapiri,2276343,2,Femenino,35
2,La Paz,6,Larecaja,7,Mapiri,2279420,2,Femenino,35
2,La Paz,6,Larecaja,7,Mapiri,2295063,1,Masculino,25
2,La Paz,6,Larecaja,7,Mapiri,10111966,1,Masculino,59
2,La Paz,6,Larecaja,7,Mapiri,11961502,2,Femenino,52
2,La Paz,6,Larecaja,7,Mapiri,11976159,1,Masculino,45
2,La Paz,8,Ingavi,1,Viacha,2884594,1,Masculino,27
2,La Paz,8,Ingavi,1,Viacha,10540223,1,Masculino,42
2,La Paz,13,Aroma,1,Sicasica,10657047,1,Masculino,58
2,La Paz,5,Muñecas,2,Ayata,1613377,1,Masculino,52
2,La Paz,5,Muñecas,3,Aucapata,715118,1,Masculino,87
2,La Paz,5,Muñecas,3,Aucapata,1797146,1,Masculino,92
2,La Paz,5,Muñecas,3,Aucapata,11966382,2,Femenino,28
2,La Paz,5,Muñecas,3,Aucapata,11987223,1,Masculino,29
2,La Paz,6,Larecaja,1,Sorata,131032,1,Masculino,24
2,La Paz,6,Larecaja,1,Sorata,1054046,1,Masculino,51
2,La Paz,6,Larecaja,1,Sorata,1594058,1,Masculino,43
2,La Paz,6,Larecaja,1,Sorata,2138399,2,Femenino,24
2,La Paz,8,Ingavi,6,Jesús de Machaka,1068650,1,Masculino,31
2,La Paz,8,Ingavi,6,Jesús de Machaka,1079814,2,Femenino,91
2,La Paz,4,Camacho,2,Mocomoco,127923,1,Masculino,24
2,La Paz,4,Camacho,2,Mocomoco,730757,2,Femenino,55
2,La Paz,4,Camacho,2,Mocomoco,1624809,1,Masculino,53
2,La Paz,4,Camacho,2,Mocomoco,2221977,2,Femenino,24
2,La Paz,4,Camacho,2,Mocomoco,12011691,1,Masculino,34
2,La Paz,8,Ingavi,1,Viacha,836064,1,Masculino,41
2,La Paz,2,Omasuyos,1,Achacachi,740442,1,Masculino,31
2,La Paz,2,Omasuyos,1,Achacachi,2286931,2,Femenino,24
2,La Paz,6,Larecaja,6,Tipuani,1887686,1,Masculino,46
2,La Paz,6,Larecaja,6,Tipuani,2204573,2,Femenino,25
2,La Paz,6,Larecaja,6,Tipuani,2213799,1,Masculino,34
2,La Paz,6,Larecaja,6,Tipuani,2640484,2,Femenino,45
2,La Paz,7,Franz Tamayo,1,Apolo,160054,1,Masculino,27
2,La Paz,7,Franz Tamayo,1,Apolo,171618,1,Masculino,23
2,La Paz,7,Franz Tamayo,1,Apolo,172154,2,Femenino,23
2,La Paz,7,Franz Tamayo,1,Apolo,1030855,1,Masculino,34
2,La Paz,7,Franz Tamayo,1,Apolo,1068712,1,Masculino,54
2,La Paz,7,Franz Tamayo,1,Apolo,1079121,2,Femenino,41
2,La Paz,7,Franz Tamayo,1,Apolo,1146339,1,Masculino,77
2,La Paz,7,Franz Tamayo,1,Apolo,1147109,2,Femenino,48
2,La Paz,7,Franz Tamayo,1,Apolo,1148696,1,Masculino,43
2,La Paz,7,Franz Tamayo,1,Apolo,1328707,2,Femenino,33
2,La Paz,7,Franz Tamayo,1,Apolo,1579444,2,Femenino,57
2,La Paz,7,Franz Tamayo,1,Apolo,1643718,1,Masculino,75
2,La Paz,7,Franz Tamayo,1,Apolo,1651740,1,Masculino,40
2,La Paz,7,Franz Tamayo,1,Apolo,1773340,2,Femenino,45
2,La Paz,7,Franz Tamayo,1,Apolo,1774459,1,Masculino,89
2,La Paz,7,Franz Tamayo,1,Apolo,1779273,2,Femenino,90
2,La Paz,7,Franz Tamayo,1,Apolo,1786776,2,Femenino,81
2,La Paz,7,Franz Tamayo,1,Apolo,1788299,1,Masculino,86
2,La Paz,7,Franz Tamayo,1,Apolo,1798995,1,Masculino,70
2,La Paz,7,Franz Tamayo,1,Apolo,1815290,1,Masculino,43
2,La Paz,7,Franz Tamayo,1,Apolo,1817896,1,Masculino,88
2,La Paz,7,Franz Tamayo,1,Apolo,1949977,2,Femenino,47
2,La Paz,7,Franz Tamayo,1,Apolo,1951745,2,Femenino,50
2,La Paz,7,Franz Tamayo,1,Apolo,2044369,1,Masculino,40
2,La Paz,7,Franz Tamayo,1,Apolo,2050181,1,Masculino,31
2,La Paz,7,Franz Tamayo,1,Apolo,2050200,2,Femenino,29
2,La Paz,7,Franz Tamayo,1,Apolo,2069671,1,Masculino,31
2,La Paz,7,Franz Tamayo,1,Apolo,2079831,1,Masculino,41
2,La Paz,7,Franz Tamayo,1,Apolo,2301071,1,Masculino,30
2,La Paz,7,Franz Tamayo,1,Apolo,2301286,1,Masculino,28
2,La Paz,7,Franz Tamayo,1,Apolo,2301556,1,Masculino,24
2,La Paz,7,Franz Tamayo,1,Apolo,2302775,1,Masculino,27
2,La Paz,7,Franz Tamayo,1,Apolo,2303141,1,Masculino,26
2,La Paz,7,Franz Tamayo,1,Apolo,2303262,2,Femenino,24
2,La Paz,7,Franz Tamayo,1,Apolo,2570307,1,Masculino,34
2,La Paz,7,Franz Tamayo,1,Apolo,2615531,2,Femenino,31
2,La Paz,11,Sud Yungas,1,Chulumani,762038,1,Masculino,73
2,La Paz,11,Sud Yungas,1,Chulumani,764110,2,Femenino,97
2,La Paz,11,Sud Yungas,1,Chulumani,765546,1,Masculino,56
2,La Paz,6,Larecaja,2,Guanay,2219479,1,Masculino,28
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,750640,1,Masculino,79
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,753027,1,Masculino,80
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,1879951,1,Masculino,98
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,2245985,2,Femenino,55
2,La Paz,8,Ingavi,1,Viacha,1068676,1,Masculino,57
2,La Paz,8,Ingavi,1,Viacha,2716875,1,Masculino,28
2,La Paz,9,Loayza,2,Sapahaqui,684890,2,Femenino,87
2,La Paz,9,Loayza,2,Sapahaqui,2224127,2,Femenino,26
2,La Paz,9,Loayza,2,Sapahaqui,2267830,2,Femenino,24
2,La Paz,9,Loayza,2,Sapahaqui,2447824,1,Masculino,45
2,La Paz,9,Loayza,2,Sapahaqui,10902541,2,Femenino,47
2,La Paz,9,Loayza,2,Sapahaqui,11975183,2,Femenino,56
2,La Paz,2,Omasuyos,4,Huarina,139932,1,Masculino,23
2,La Paz,2,Omasuyos,4,Huarina,700683,2,Femenino,80
2,La Paz,2,Omasuyos,4,Huarina,719956,1,Masculino,54
2,La Paz,2,Omasuyos,4,Huarina,824123,2,Femenino,32
2,La Paz,2,Omasuyos,4,Huarina,2286382,1,Masculino,29
2,La Paz,2,Omasuyos,4,Huarina,2481899,1,Masculino,51
2,La Paz,5,Muñecas,3,Aucapata,186024,2,Femenino,26
2,La Paz,5,Muñecas,3,Aucapata,718416,1,Masculino,34
2,La Paz,5,Muñecas,3,Aucapata,720324,1,Masculino,87
2,La Paz,5,Muñecas,3,Aucapata,721343,1,Masculino,81
2,La Paz,5,Muñecas,3,Aucapata,727057,2,Femenino,73
2,La Paz,5,Muñecas,3,Aucapata,727859,2,Femenino,83
2,La Paz,5,Muñecas,3,Aucapata,2302373,2,Femenino,24
2,La Paz,5,Muñecas,3,Aucapata,10950090,2,Femenino,52
2,La Paz,8,Ingavi,1,Viacha,1030321,1,Masculino,40
2,La Paz,8,Ingavi,1,Viacha,2319019,1,Masculino,25
2,La Paz,11,Sud Yungas,1,Chulumani,1122390,1,Masculino,39
2,La Paz,11,Sud Yungas,1,Chulumani,1322106,1,Masculino,35
2,La Paz,11,Sud Yungas,1,Chulumani,1779158,1,Masculino,30
2,La Paz,11,Sud Yungas,1,Chulumani,2039519,1,Masculino,30
2,La Paz,11,Sud Yungas,1,Chulumani,10949754,1,Masculino,33
2,La Paz,11,Sud Yungas,1,Chulumani,114296,1,Masculino,24
2,La Paz,11,Sud Yungas,1,Chulumani,2088553,2,Femenino,29
2,La Paz,11,Sud Yungas,1,Chulumani,2313337,2,Femenino,39
2,La Paz,11,Sud Yungas,1,Chulumani,2876847,2,Femenino,27
2,La Paz,11,Sud Yungas,1,Chulumani,10962975,2,Femenino,43
2,La Paz,2,Omasuyos,1,Achacachi,95876,1,Masculino,24
2,La Paz,2,Omasuyos,1,Achacachi,725087,2,Femenino,44
2,La Paz,2,Omasuyos,1,Achacachi,827748,2,Femenino,97
2,La Paz,2,Omasuyos,1,Achacachi,1055374,1,Masculino,37
2,La Paz,2,Omasuyos,1,Achacachi,1862286,1,Masculino,48
2,La Paz,2,Omasuyos,1,Achacachi,2229877,1,Masculino,26
2,La Paz,2,Omasuyos,1,Achacachi,2241907,2,Femenino,25
2,La Paz,2,Omasuyos,1,Achacachi,2244917,2,Femenino,32
2,La Paz,2,Omasuyos,1,Achacachi,2437192,1,Masculino,32
2,La Paz,2,Omasuyos,1,Achacachi,2885537,2,Femenino,25
2,La Paz,2,Omasuyos,1,Achacachi,812240,1,Masculino,80
2,La Paz,2,Omasuyos,3,Chua Cocani,1727850,1,Masculino,59
2,La Paz,2,Omasuyos,3,Chua Cocani,1781428,1,Masculino,50
2,La Paz,6,Larecaja,1,Sorata,713455,2,Femenino,88
2,La Paz,6,Larecaja,1,Sorata,2063789,2,Femenino,30
2,La Paz,6,Larecaja,1,Sorata,10320815,2,Femenino,53
2,La Paz,10,Inquisivi,1,Inquisivi,1652276,2,Femenino,92
2,La Paz,2,Omasuyos,2,Villa Ancoraimes,2026622,1,Masculino,41
2,La Paz,6,Larecaja,6,Tipuani,1808876,2,Femenino,45
2,La Paz,6,Larecaja,6,Tipuani,172099,1,Masculino,37
2,La Paz,7,Franz Tamayo,1,Apolo,170877,1,Masculino,23
2,La Paz,7,Franz Tamayo,1,Apolo,171631,1,Masculino,28
2,La Paz,7,Franz Tamayo,1,Apolo,1055301,1,Masculino,57
2,La Paz,7,Franz Tamayo,1,Apolo,1065940,2,Femenino,89
2,La Paz,7,Franz Tamayo,1,Apolo,1067905,2,Femenino,30
2,La Paz,7,Franz Tamayo,1,Apolo,1069341,2,Femenino,91
2,La Paz,7,Franz Tamayo,1,Apolo,1118352,2,Femenino,46
2,La Paz,7,Franz Tamayo,1,Apolo,1404929,1,Masculino,29
2,La Paz,7,Franz Tamayo,1,Apolo,1468058,2,Femenino,42
2,La Paz,7,Franz Tamayo,1,Apolo,1615812,1,Masculino,37
2,La Paz,7,Franz Tamayo,1,Apolo,1660897,1,Masculino,39
2,La Paz,7,Franz Tamayo,1,Apolo,1805214,1,Masculino,82
2,La Paz,7,Franz Tamayo,1,Apolo,1817107,2,Femenino,43
2,La Paz,7,Franz Tamayo,1,Apolo,1829957,2,Femenino,81
2,La Paz,7,Franz Tamayo,1,Apolo,1831186,1,Masculino,32
2,La Paz,7,Franz Tamayo,1,Apolo,1862874,1,Masculino,95
2,La Paz,7,Franz Tamayo,1,Apolo,2029666,1,Masculino,41
2,La Paz,7,Franz Tamayo,1,Apolo,2089126,1,Masculino,52
2,La Paz,7,Franz Tamayo,1,Apolo,2090341,2,Femenino,95
2,La Paz,7,Franz Tamayo,1,Apolo,2090516,1,Masculino,43
2,La Paz,7,Franz Tamayo,1,Apolo,2301324,1,Masculino,32
2,La Paz,7,Franz Tamayo,1,Apolo,2302828,2,Femenino,25
2,La Paz,7,Franz Tamayo,1,Apolo,2302957,1,Masculino,26
2,La Paz,7,Franz Tamayo,1,Apolo,2759173,2,Femenino,33
2,La Paz,7,Franz Tamayo,1,Apolo,2860067,1,Masculino,24
2,La Paz,7,Franz Tamayo,1,Apolo,4688668,1,Masculino,26
2,La Paz,7,Franz Tamayo,1,Apolo,8611445,2,Femenino,28
2,La Paz,7,Franz Tamayo,1,Apolo,8697945,2,Femenino,24
2,La Paz,11,Sud Yungas,4,Palos Blancos,732060,1,Masculino,48
2,La Paz,11,Sud Yungas,4,Palos Blancos,8692801,2,Femenino,21
2,La Paz,10,Inquisivi,4,Colquiri,1784444,1,Masculino,36
2,La Paz,10,Inquisivi,4,Colquiri,1798959,2,Femenino,50
2,La Paz,3,Pacajes,4,Comanche,748311,2,Femenino,41
2,La Paz,6,Larecaja,2,Guanay,1799134,1,Masculino,75
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,751344,2,Femenino,87
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,751862,1,Masculino,87
2,La Paz,8,Ingavi,1,Viacha,1059881,2,Femenino,34
2,La Paz,8,Ingavi,1,Viacha,2310148,2,Femenino,25
2,La Paz,9,Loayza,2,Sapahaqui,683992,2,Femenino,74
2,La Paz,9,Loayza,2,Sapahaqui,1438535,1,Masculino,75
2,La Paz,9,Loayza,2,Sapahaqui,1466286,2,Femenino,49
2,La Paz,9,Loayza,2,Sapahaqui,1801974,1,Masculino,70
2,La Paz,9,Loayza,2,Sapahaqui,10778188,1,Masculino,36
2,La Paz,13,Aroma,2,Umala,1522431,2,Femenino,98
2,La Paz,3,Pacajes,7,Nazacara de Pacajes,1774373,1,Masculino,33
2,La Paz,3,Pacajes,8,Santiago de Callapa,2109518,2,Femenino,24
2,La Paz,4,Camacho,5,Escoma,192155,2,Femenino,23
2,La Paz,4,Camacho,5,Escoma,1622682,1,Masculino,35
2,La Paz,4,Camacho,5,Escoma,1629202,1,Masculino,55
2,La Paz,4,Camacho,5,Escoma,2236841,2,Femenino,51
2,La Paz,10,Inquisivi,3,Cajuata,784718,1,Masculino,41
2,La Paz,10,Inquisivi,3,Cajuata,2035353,1,Masculino,33
2,La Paz,10,Inquisivi,3,Cajuata,2290571,1,Masculino,29
2,La Paz,10,Inquisivi,3,Cajuata,2290621,2,Femenino,44
2,La Paz,10,Inquisivi,3,Cajuata,2419573,2,Femenino,31
2,La Paz,10,Inquisivi,3,Cajuata,8616264,2,Femenino,24
2,La Paz,10,Inquisivi,3,Cajuata,10239037,1,Masculino,55
2,La Paz,10,Inquisivi,3,Cajuata,11382905,1,Masculino,41
2,La Paz,10,Inquisivi,3,Cajuata,12532278,2,Femenino,40
2,La Paz,13,Aroma,5,Patacamaya,8768977,2,Femenino,39
2,La Paz,13,Aroma,5,Patacamaya,9379356,2,Femenino,48
2,La Paz,13,Aroma,5,Patacamaya,10774773,1,Masculino,26
2,La Paz,13,Aroma,6,Colquencha,227969,1,Masculino,24
2,La Paz,13,Aroma,6,Colquencha,2129656,2,Femenino,27
2,La Paz,13,Aroma,6,Colquencha,2129863,2,Femenino,25
2,La Paz,13,Aroma,6,Colquencha,2155335,1,Masculino,24
2,La Paz,2,Omasuyos,1,Achacachi,1732975,2,Femenino,31
2,La Paz,2,Omasuyos,4,Huarina,828763,2,Femenino,82
2,La Paz,2,Omasuyos,4,Huarina,832332,1,Masculino,35
2,La Paz,2,Omasuyos,4,Huarina,904164,2,Femenino,32
2,La Paz,2,Omasuyos,4,Huarina,12511876,1,Masculino,31
2,La Paz,5,Muñecas,3,Aucapata,187125,1,Masculino,24
2,La Paz,5,Muñecas,3,Aucapata,733185,1,Masculino,54
2,La Paz,5,Muñecas,3,Aucapata,11988797,1,Masculino,39
2,La Paz,8,Ingavi,1,Viacha,1788102,2,Femenino,50
2,La Paz,8,Ingavi,6,Jesús de Machaka,1057534,1,Masculino,41
2,La Paz,11,Sud Yungas,1,Chulumani,1611111,1,Masculino,78
2,La Paz,11,Sud Yungas,1,Chulumani,782021,1,Masculino,30
2,La Paz,11,Sud Yungas,1,Chulumani,2307326,2,Femenino,24
2,La Paz,11,Sud Yungas,1,Chulumani,7857034,2,Femenino,44
2,La Paz,11,Sud Yungas,1,Chulumani,770907,2,Femenino,88
2,La Paz,7,Franz Tamayo,2,Pelechuco,10335612,2,Femenino,31
2,La Paz,9,Loayza,3,Yaco,1845544,2,Femenino,34
2,La Paz,11,Sud Yungas,4,Palos Blancos,179744,2,Femenino,27
2,La Paz,11,Sud Yungas,4,Palos Blancos,1774616,1,Masculino,42
2,La Paz,11,Sud Yungas,4,Palos Blancos,1940586,1,Masculino,39
2,La Paz,11,Sud Yungas,4,Palos Blancos,2199798,2,Femenino,26
2,La Paz,13,Aroma,3,Ayo Ayo,690351,1,Masculino,88
2,La Paz,2,Omasuyos,1,Achacachi,240619,2,Femenino,24
2,La Paz,2,Omasuyos,1,Achacachi,2065680,1,Masculino,27
2,La Paz,2,Omasuyos,1,Achacachi,2705507,2,Femenino,27
2,La Paz,2,Omasuyos,5,Santiago de Huata,2025543,2,Femenino,29
2,La Paz,2,Omasuyos,1,Achacachi,1077715,2,Femenino,45
2,La Paz,2,Omasuyos,1,Achacachi,1806543,1,Masculino,33
2,La Paz,2,Omasuyos,3,Chua Cocani,2150037,2,Femenino,25
2,La Paz,6,Larecaja,1,Sorata,1787541,2,Femenino,81
2,La Paz,6,Larecaja,1,Sorata,794539,2,Femenino,83
2,La Paz,10,Inquisivi,1,Inquisivi,1822537,1,Masculino,47
2,La Paz,2,Omasuyos,1,Achacachi,85403,1,Masculino,28
2,La Paz,6,Larecaja,2,Guanay,1620809,1,Masculino,38
2,La Paz,6,Larecaja,2,Guanay,11998292,1,Masculino,38
2,La Paz,2,Omasuyos,1,Achacachi,1061309,2,Femenino,30
2,La Paz,2,Omasuyos,1,Achacachi,2227773,1,Masculino,27
2,La Paz,5,Muñecas,1,Chuma,1607848,2,Femenino,80
2,La Paz,6,Larecaja,6,Tipuani,1800235,1,Masculino,87
2,La Paz,7,Franz Tamayo,1,Apolo,170839,1,Masculino,50
2,La Paz,7,Franz Tamayo,1,Apolo,171312,1,Masculino,30
2,La Paz,7,Franz Tamayo,1,Apolo,171314,1,Masculino,26
2,La Paz,7,Franz Tamayo,1,Apolo,171975,1,Masculino,27
2,La Paz,7,Franz Tamayo,1,Apolo,1146009,2,Femenino,77
2,La Paz,7,Franz Tamayo,1,Apolo,1147883,2,Femenino,36
2,La Paz,7,Franz Tamayo,1,Apolo,1152902,2,Femenino,35
2,La Paz,7,Franz Tamayo,1,Apolo,1322300,1,Masculino,57
2,La Paz,7,Franz Tamayo,1,Apolo,1325478,2,Femenino,90
2,La Paz,7,Franz Tamayo,1,Apolo,1782285,1,Masculino,31
2,La Paz,7,Franz Tamayo,1,Apolo,1807130,1,Masculino,46
2,La Paz,7,Franz Tamayo,1,Apolo,1817181,1,Masculino,42
2,La Paz,7,Franz Tamayo,1,Apolo,1831632,1,Masculino,53
2,La Paz,7,Franz Tamayo,1,Apolo,1860476,1,Masculino,31
2,La Paz,7,Franz Tamayo,1,Apolo,1965796,1,Masculino,32
2,La Paz,7,Franz Tamayo,1,Apolo,2089738,1,Masculino,28
2,La Paz,7,Franz Tamayo,1,Apolo,2301041,1,Masculino,31
2,La Paz,7,Franz Tamayo,1,Apolo,2301541,2,Femenino,28
2,La Paz,7,Franz Tamayo,1,Apolo,2301618,1,Masculino,24
2,La Paz,7,Franz Tamayo,1,Apolo,2304585,1,Masculino,26
2,La Paz,7,Franz Tamayo,1,Apolo,2304760,1,Masculino,36
2,La Paz,7,Franz Tamayo,1,Apolo,2573262,1,Masculino,30
2,La Paz,7,Franz Tamayo,1,Apolo,2860309,2,Femenino,27
2,La Paz,7,Franz Tamayo,1,Apolo,2879166,1,Masculino,36
2,La Paz,7,Franz Tamayo,1,Apolo,10866290,1,Masculino,31
2,La Paz,3,Pacajes,4,Comanche,1963326,1,Masculino,55
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,749855,2,Femenino,78
2,La Paz,8,Ingavi,1,Viacha,8260616,2,Femenino,30
2,La Paz,8,Ingavi,6,Jesús de Machaka,753108,2,Femenino,89
2,La Paz,9,Loayza,1,Luribay,10621554,1,Masculino,26
2,La Paz,9,Loayza,1,Luribay,2799673,2,Femenino,46
2,La Paz,9,Loayza,2,Sapahaqui,681437,2,Femenino,86
2,La Paz,9,Loayza,2,Sapahaqui,684554,2,Femenino,48
2,La Paz,9,Loayza,2,Sapahaqui,1857468,2,Femenino,30
2,La Paz,9,Loayza,2,Sapahaqui,2224174,2,Femenino,27
2,La Paz,9,Loayza,2,Sapahaqui,2263105,1,Masculino,25
2,La Paz,9,Loayza,2,Sapahaqui,2680458,1,Masculino,33
2,La Paz,9,Loayza,2,Sapahaqui,8433347,1,Masculino,29
2,La Paz,9,Loayza,2,Sapahaqui,10777680,2,Femenino,55
2,La Paz,2,Omasuyos,1,Achacachi,1731413,2,Femenino,41
2,La Paz,2,Omasuyos,1,Achacachi,2044905,2,Femenino,34
2,La Paz,2,Omasuyos,4,Huarina,138188,2,Femenino,23
2,La Paz,2,Omasuyos,4,Huarina,1840054,2,Femenino,80
2,La Paz,2,Omasuyos,4,Huarina,2032748,1,Masculino,31
2,La Paz,2,Omasuyos,4,Huarina,2033407,2,Femenino,29
2,La Paz,2,Omasuyos,4,Huarina,2035849,2,Femenino,36
2,La Paz,2,Omasuyos,4,Huarina,2051902,1,Masculino,37
2,La Paz,2,Omasuyos,4,Huarina,2288239,2,Femenino,25
2,La Paz,2,Omasuyos,4,Huarina,2288448,2,Femenino,24
2,La Paz,2,Omasuyos,4,Huarina,8742200,1,Masculino,29
2,La Paz,2,Omasuyos,4,Huarina,10451086,2,Femenino,39
